ObsTime,StnPres,StnPresMax,StnPresMin,T Max,T Min,Precp,RHMin,WS,WD,WSGust,WDGust,RH,Temperature
2015/6/6,1005.8,1007.8,1004.3,31.5,25.2,15.5,62,1.1,76,7.1,85,82,27.2
2015/6/7,1006.5,1007.9,1005.2,31.4,26,0.5,65,0.8,74,7.7,327,81,27.8
2015/6/8,1004.5,1006.2,1002.5,34.5,25.4,0,42,1,71,8.2,272,66,29.7
2015/6/9,1003.5,1004.7,1001.4,34.7,26.3,0,42,1,73,8.8,271,64,30.7
2015/6/10,1003.8,1005.4,1001,35,26.9,0,45,1.1,227,7.7,270,62,31.2
2015/6/11,1004.3,1006.7,1002.1,35.5,27.6,0,43,1.3,264,9.3,267,63,31.7
2015/6/12,1005,1006.4,1003.4,34.7,28.7,0,53,1.1,76,7.7,317,65,31.2
2015/6/13,1005.1,1006.9,1002.8,34.5,27.5,0,49,1,77,12.1,305,67,30.2
2015/6/14,1006.2,1008.3,1004.5,34.3,25.7,21.5,52,0.8,59,8.2,111,73,29.2
2015/6/15,1006.3,1007.8,1004.3,33.7,26.5,0,57,0.9,74,8.2,331,70,30.3
2015/6/16,1004.2,1006.3,1001.9,35.1,27.2,0,53,1,77,8.2,261,66,31.2
2015/6/17,1000.9,1003.1,998.7,35.4,27.7,0,44,1.1,262,9.9,322,64,31.6
2015/6/18,1000.4,1002.8,998.7,35.4,28.5,0,42,1.2,35,7.7,264,61,31.5
2015/6/19,1003.2,1005.7,1002,35,28.1,0,50,1.4,335,13.2,270,69,30.7
2015/6/20,1004.3,1005.2,1003.2,32.8,28.8,0,62,1.3,332,11,331,72,30.1
2015/6/21,1004.5,1005.8,1002.6,34.7,27.4,11.5,52,0.9,3,9.3,303,76,29.3
2015/6/22,1003.9,1005.8,1002.4,34.1,26.4,0,52,0.8,18,8.8,321,70,29.8
2015/6/23,1005.2,1007.3,1003.7,34.4,26.1,30.5,47,0.7,334,11,331,75,29.1
2015/6/24,1005.1,1006.8,1003.4,34,26.5,10,53,0.7,30,7.7,330,79,28.9
2015/6/25,1003.1,1005.3,1001.3,35.3,26.8,0,50,0.9,73,12.6,290,69,30.9
2015/6/26,1002.8,1004.7,1001.5,35.8,29,0,49,1.4,261,16,273,64,31.8
2015/6/27,1004.2,1005.8,1003,35.1,29.5,0,50,1.5,252,18.7,305,64,32
2015/6/28,1004.9,1006.1,1003.6,35.7,29.1,0,48,1.4,260,17.1,323,62,32.2
2015/6/29,1003.3,1005.1,1000.8,35.2,29.1,0,52,1.5,264,16.5,324,63,32.1
2015/6/30,1000.7,1003,998.4,35.4,29,0,50,1.4,252,25.3,311,60,32.2
2015/7/1,998.8,1000.4,996.9,35.3,29.3,0,48,1.3,259,16,326,59,32.3
2015/7/2,999.3,1001.7,997.6,36.6,29.7,0,47,1.2,244,17.1,331,59,32.5
2015/7/3,1000.4,1002,998.7,33.6,29.1,0,51,0.8,67,18.7,320,66,31.4
2015/7/4,1000.6,1002.4,999.5,32.5,27.7,3,63,1.4,76,14.8,326,74,29.8
2015/7/5,998.2,1001.2,995.6,35.5,28.5,0,48,2.8,77,12.6,84,64,31.7
2015/7/6,995.4,997.3,993.4,37,29.8,0,45,1.7,77,17.1,63,63,32
2015/7/7,995.3,996.7,993.4,36.4,28.3,0,47,1.9,75,10.4,64,62,31.8
2015/7/8,995.5,997.9,993.8,35.1,30.4,0,45,3.3,80,18.2,114,56,32.1
2015/7/9,997.2,999.2,995.1,33.1,26.8,12,58,2,24,18.2,111,77,29.3
2015/7/10,991.4,995.2,987.9,28.2,25.4,80.5,72,3,321,16,344,88,26.6
2015/7/11,990.4,994.6,987,32.6,27.9,0,53,3.1,262,17.6,251,63,30.8
2015/7/12,996.8,1000.3,993.8,35.3,28.7,0,51,1.1,74,10.4,74,65,31.1
2015/7/13,999.5,1000.8,998,35.1,28.2,0,52,1.1,20,6.6,340,66,31
2015/7/14,999.6,1000.9,997.5,34.4,27.1,0,45,1.1,78,11.5,355,64,30.2
2015/7/15,999,1000.4,997.5,33.5,26.7,0.5,50,1.2,345,11.5,338,65,30
2015/7/16,997.2,998.6,995.1,34.6,27.5,0,46,1.1,79,13.2,343,63,30.8
2015/7/17,998.6,1000.1,997,34.5,28.1,0,53,1.2,63,8.8,33,67,30.7
2015/7/18,999.4,1000.7,997.9,35.4,27.8,0,43,1.4,77,8.2,40,61,31.2
2015/7/19,1001.1,1004.1,999.3,33.1,26.3,15.5,57,0.9,71,19.3,306,72,29.6
2015/7/20,1004.6,1006.4,1002.8,33.2,26.5,2.5,54,0.9,76,6.6,352,73,29.3
2015/7/21,1005.3,1006.5,1004,36.2,27.5,0,42,0.9,72,6,15,62,31.2
2015/7/22,1004.9,1007.2,1003,35.2,27.9,0,42,0.9,31,11.5,327,62,30.9
2015/7/23,1006.5,1008.3,1005.2,35.1,25.6,39,45,0.6,259,13.7,345,74,28.9
2015/7/24,1005.8,1007.2,1003.5,34.2,25.8,0.5,46,0.8,14,8.2,24,71,29.3
2015/7/25,1004.7,1006.1,1002.8,35.2,26.7,0,41,0.9,327,11,310,66,30.5
2015/7/26,1006.8,1009.1,1004.8,35.6,27.8,0,41,1.1,66,8.8,260,61,31.1
2015/7/27,1008.5,1010,1006.7,35,27,0,47,0.9,80,7.1,330,65,30.1
2015/7/28,1008.7,1010.2,1006.3,36.3,24.4,12.5,34,0.7,250,18.7,330,68,28.8
2015/7/29,1008.5,1010,1006.3,34.6,25.1,7.5,44,0.5,18,5.5,289,69,28.8
2015/7/30,1008.6,1009.8,1007.3,33.8,25.2,3,53,0.7,19,8.2,43,74,28.4
2015/7/31,1008.2,1010.1,1006.3,34.2,25.5,0,48,0.7,1,6.6,301,65,29.2
2015/8/1,1008,1009.5,1006.3,34,26,0,48,1.1,32,8.8,327,63,29.9
2015/8/2,1008.1,1010.2,1006.2,34.9,27.1,0,46,0.9,328,7.1,328,61,30.2
2015/8/3,1007.2,1009.4,1005.4,33.5,26.4,0,50,1,76,9.9,335,63,29.8
2015/8/4,1004.9,1006.9,1002.9,33.5,26.9,0,51,1,1,13.7,323,65,29.8
2015/8/5,1003.3,1004.7,1001.7,32.7,26.3,12.5,56,1.2,81,8.2,85,70,28.9
2015/8/6,1001.9,1003.2,1000.4,33.9,26.2,4.5,47,1.7,51,9.3,79,68,29.7
2015/8/7,996.5,1001.2,988,32.1,26.9,19,61,3.6,51,19.3,15,75,29.3
2015/8/8,978.4,990.1,971.1,30.6,23.8,178,58,5.2,61,30.3,29,80,27.8
2015/8/9,997,1001.9,989.7,32.6,26.9,1.5,60,1,76,11.5,74,76,28.7
2015/8/10,1003.5,1006.2,1001.2,34.3,26.5,0,55,0.6,75,6,22,73,29.7
2015/8/11,1005,1006.1,1002.9,35,26.3,0,43,0.8,75,7.1,25,70,30
2015/8/12,1005.3,1007,1003.4,35.7,27.1,0.5,44,0.7,52,7.1,141,72,30.3
2015/8/13,1005.1,1006.5,1002.9,34.6,26.4,1.5,50,0.7,73,8.8,77,73,29.3
2015/8/14,1004.4,1005.8,1002.9,35.3,26.5,0.5,46,0.8,74,7.7,321,72,29.2
2015/8/15,1004.2,1005.3,1002.5,34.7,27.3,0,44,1.2,38,13.2,270,62,30.6
2015/8/16,1003.3,1004.7,1001.7,32.8,25.8,5,44,1.5,250,18.2,330,64,29.6
2015/8/17,1004,1006.1,1002.8,33.9,27.5,0,52,1.1,248,8.8,268,64,30.5
2015/8/18,1005,1005.9,1003.4,33,25.3,45.5,54,1,70,7.1,310,76,28.8
2015/8/19,1004.4,1005.6,1002.4,36.5,26.5,0,46,1.4,48,9.3,63,70,30.2
2015/8/20,1001.7,1004.5,999.5,35.6,27.8,0,39,2.5,77,12.6,130,63,31
2015/8/21,997.9,1000.4,995.8,34.1,28.6,0.5,51,2.6,75,11,65,68,30.4
2015/8/22,995,997.1,993.2,32.9,27,2,55,2.8,76,12.6,74,73,29.5
2015/8/23,992.7,994.9,990.9,29.8,26.2,19.5,73,1.4,27,8.8,80,83,27.9
2015/8/24,997.1,1000.1,994.6,33.3,27.5,0.5,55,1.6,250,10.4,271,74,29.8
2015/8/25,1002.8,1005.7,999.3,31.2,24.3,8.5,60,0.9,74,10.4,137,76,27.8
2015/8/26,1006.2,1007.9,1004.6,32.4,25.1,7.5,41,1,76,5.5,83,70,28.4
2015/8/27,1006.8,1008,1005.7,29.3,24.4,37,68,0.4,7,4.9,56,88,25.6
2015/8/28,1005.4,1007,1003.9,29.8,24,76.5,69,0.6,78,5.5,339,89,26
2015/8/29,1004.2,1005.4,1002.8,30.6,24.6,14,65,0.5,79,4.9,89,87,26.4
2015/8/30,1005,1007,1003.5,28.4,24.7,6.5,69,0.5,334,5.5,226,88,26.2
2015/8/31,1006.1,1007.9,1004.5,27,24.7,11,82,0.3,206,5.5,266,89,25.6
2015/9/1,1007,1009.5,1005.1,32.8,24.6,18,53,0.5,38,5.5,311,83,26.9
2015/9/2,1009.3,1011.1,1007.9,32.4,25.1,0,58,0.5,78,19.8,133,76,27.8
2015/9/3,1010.4,1011.8,1008.7,32.5,25.1,0,59,0.6,13,6,337,74,28.8
2015/9/4,1010,1011.8,1007.8,32.9,27,0,52,0.6,26,20.9,128,72,29.2
2015/9/5,1006.4,1009.5,1003.7,33.6,26.5,0,49,0.8,71,8.8,259,67,29.9
2015/9/6,1003,1005,999.7,35.3,25.7,6.5,43,1.2,57,11.5,267,67,30.3
2015/9/7,1004.8,1007.2,1002.4,28.5,23.9,21,66,0.7,79,9.3,142,80,26.4
2015/9/8,1006.7,1009,1005.1,31.8,23.9,0,40,1.7,75,8.8,114,67,27.5
2015/9/9,1009.2,1011.3,1007.6,31.4,24.9,0,40,1.5,71,8.8,38,60,27.5
2015/9/10,1009.8,1011.4,1007.5,31.7,23.7,0,38,1.5,74,7.7,77,58,26.8
2015/9/11,1007.7,1009.4,1005.6,32.2,24.2,0,42,1.9,63,7.7,88,61,27.2
2015/9/12,1009,1012.4,1007,31.5,25.1,0,46,1.9,78,9.9,87,62,27.3
2015/9/13,1011.2,1012.6,1009,30.8,24.9,0,48,2.4,75,12.6,133,65,27
2015/9/14,1010,1012,1007.3,30.5,24.2,1.5,57,2.5,63,12.6,95,76,26.9
2015/9/15,1008.4,1010,1006.5,33.3,26.1,0,50,0.8,74,14.8,51,72,28.7
2015/9/16,1009.6,1011.8,1008,30.8,25.1,1,59,1,78,6.6,332,77,27.1
2015/9/17,1012.3,1014.1,1010.8,30.8,24.8,0,48,1.4,74,6.6,73,67,26.8
2015/9/18,1011.9,1013.7,1010,31.5,23.3,0,39,1,64,8.8,73,60,26.7
2015/9/19,1009.3,1011.4,1006.8,31.7,22.9,0,40,1.4,72,7.7,81,60,26.4
2015/9/20,1006.5,1008.5,1004.1,31.5,25,0,49,1.4,62,7.1,96,64,27.3
2015/9/21,1006.2,1007.9,1004.8,30.8,24.6,0.5,58,1.2,73,6.6,83,71,27.6
2015/9/22,1007.2,1009,1005.2,32.8,25.4,0,50,0.7,327,5.5,281,69,28.6
2015/9/23,1004.8,1007.3,1002.4,32.9,25.6,0,56,0.9,337,6.6,346,71,28.9
2015/9/24,1003,1004.3,1001.3,31.7,25.9,5,57,0.8,77,6.6,333,76,27.5
2015/9/25,1002.1,1003.9,999.7,31.5,25,0,47,1.4,79,7.1,65,66,27.7
2015/9/26,1004.5,1006.5,1002,29.4,24.7,0,62,0.7,79,6.6,47,73,26.3
2015/9/27,1004.1,1006.1,1001.7,26.9,23.1,9,70,0.8,30,7.1,18,85,24.3
2015/9/28,993.4,1001.9,983.6,29.6,24.1,140.5,73,4,24,25.3,39,89,26.6
2015/9/29,1000.3,1008.9,984.7,31,27.5,2.5,69,1.4,74,18.2,70,77,29
2015/9/30,1009.9,1012,1007.9,34.4,26.5,2,49,0.5,65,6.6,353,74,29.5
2015/10/1,1010,1011.8,1007.8,33.7,26.7,0,51,0.8,11,6.6,256,75,29.5
2015/10/2,1011.2,1013.4,1009.4,28.5,23.4,44.5,74,1.9,75,17.1,56,82,25.8
2015/10/3,1011.4,1014.4,1009.5,34.2,26.6,0,48,1,65,13.7,92,67,29.9
2015/10/4,1014,1015.5,1011.9,34,26.9,0,49,1.6,74,11,96,67,30.1
2015/10/5,1013.1,1015,1010.3,34.2,27.2,0,46,1.7,75,9.3,94,67,29.9
2015/10/6,1011.9,1013.7,1009.8,31.7,26,0,53,2.7,73,9.9,48,71,27.7
2015/10/7,1009.2,1011.5,1007,30.9,25.3,0,50,1.7,76,12.6,60,64,27.2
2015/10/8,1006.5,1008.3,1005,29.2,24,0.5,63,0.8,344,8.2,244,78,26
2015/10/9,1008.3,1010.8,1005.3,24.7,22.3,29.5,72,0.6,78,6,88,86,23.5
2015/10/10,1010.3,1013.4,1008.5,26.5,22.6,0,58,0.8,79,7.1,92,70,24.3
2015/10/11,1015.6,1018,1012.5,23.5,20.6,4.5,51,0.8,77,7.7,75,72,22
2015/10/12,1017.2,1018.6,1015.3,25.2,20.7,0,47,2.3,75,11,82,55,23.1
2015/10/13,1016.7,1019,1014.8,25.9,21.5,0,43,2.8,57,12.1,35,55,23.1
2015/10/14,1014.3,1016.2,1012.3,26.8,21.3,0,45,2.5,53,12.6,32,60,23.5
2015/10/15,1012.1,1014,1009.7,27.9,21.2,0,45,2.2,76,9.9,51,63,24.1
2015/10/16,1011.4,1012.8,1009.6,28.6,22.7,0,54,2.6,77,11,94,71,24.7
2015/10/17,1011.1,1012.9,1009.5,27.5,22.6,0,48,3.2,61,13.2,100,67,24.5
2015/10/18,1009.7,1010.9,1008.4,24.8,22.7,0,60,2.8,59,11,77,74,23.6
2015/10/19,1005.9,1009.4,1003.1,27.1,23.1,0,64,2.6,69,11.5,77,77,25
2015/10/20,1004,1006.3,1002.3,28.3,22.9,0,57,2.8,76,12.6,81,68,26.1
2015/10/21,1007.1,1010,1004.6,26.5,22.2,1,67,2.3,56,9.9,119,79,24.2
2015/10/22,1009,1010.5,1007.2,25.9,23.4,0,72,1.6,80,9.3,64,81,24.3
2015/10/23,1009,1010.9,1007,28.6,23.6,7.5,65,0.7,16,7.7,93,84,25
2015/10/24,1012.2,1015,1009.1,26.9,23.5,3.5,76,0.9,54,7.1,80,86,24.7
2015/10/25,1014.3,1016.3,1012.5,27.2,23.6,0,61,2.4,56,11.5,86,73,24.9
2015/10/26,1012.8,1015,1010.3,29.9,23.5,0,51,1.6,55,8.8,66,66,26
2015/10/27,1012.2,1014.6,1009.6,31.4,23.8,0,47,0.8,74,6,290,72,26.1
2015/10/28,1015,1017,1013.6,27.9,23.6,0,64,2.3,75,9.3,110,76,25.2
2015/10/29,1014.7,1016.3,1011.8,30.7,23.7,0,54,0.6,44,6.6,313,74,26.4
2015/10/30,1016,1019,1014,28.8,22.8,0,59,0.9,10,7.7,49,77,25
2015/10/31,1019.2,1021,1016.9,25,20.6,0,70,1.9,75,8.8,81,76,22.7
2015/11/1,1017.3,1018.9,1015.7,24.7,21.5,0,66,1.9,77,8.8,99,75,22.8
2015/11/2,1017.9,1019.7,1015.3,22.7,19.4,0,69,1.3,76,6.6,22,80,21.1
2015/11/3,1017.7,1019.4,1016.2,24,20.3,0,74,1.7,76,8.8,82,81,22.6
2015/11/4,1014.2,1016.4,1011.1,29.1,22.5,0,59,2,72,9.9,85,75,25.8
2015/11/5,1012.4,1013.7,1010,32.5,25.7,0,46,1.1,1,7.1,88,71,27.1
2015/11/6,1011.6,1013.5,1009.3,33,25.7,0,49,1.6,67,7.7,73,68,28.4
2015/11/7,1013,1014.9,1011.5,31.4,24.8,0,57,0.6,75,4.9,51,77,26.9
2015/11/8,1012.9,1014.5,1010.9,31.5,23.7,0,54,0.5,52,4.1,335,76,26.7
2015/11/9,1014.2,1017.2,1012.4,28.8,22.2,0,65,1.3,73,7.1,22,77,25
2015/11/10,1016.7,1018.6,1015.3,23.3,20.2,0,59,2.4,76,11,104,71,21.8
2015/11/11,1016.6,1018.1,1015.1,23.4,19.9,7,63,2.5,70,10.4,78,77,21.4
2015/11/12,1014.6,1017.3,1012.7,26.8,21.1,0,69,2,77,10.4,82,78,23.9
2015/11/13,1012.2,1013.5,1011.1,28.1,22.2,0,64,0.5,10,6,226,82,24.3
2015/11/14,1012.1,1014,1010.1,27.7,22.6,0,67,1.2,78,7.1,82,79,23.9
2015/11/15,1013.6,1015.4,1012,27.2,22.4,0,62,2.2,59,10.4,36,75,24.4
2015/11/16,1010.8,1012.6,1008.8,32,24.1,0,40,0.7,5,5.5,60,71,26.7
2015/11/17,1011.2,1013.4,1009.3,33.1,22.9,0,41,0.3,324,3.8,341,70,26.9
2015/11/18,1012.9,1015.3,1010.7,31.9,24.3,0,52,0.9,81,6.6,338,74,26.8
2015/11/19,1015.1,1016.6,1013.5,27.8,23.5,0,65,2,77,8.8,86,75,24.8
2015/11/20,1014.4,1016.2,1011.8,27.9,21.8,0,64,2.7,75,12.1,91,77,24.7
2015/11/21,1014.6,1016.6,1012.4,26.4,21.7,1.5,56,1.7,73,8.8,89,73,24.3
2015/11/22,1013.5,1015,1012,28.9,23.8,0,55,2.3,55,11,30,70,25.5
2015/11/23,1013.7,1015.4,1011.5,28.6,22.6,0,60,2.2,76,9.9,52,75,24.6
2015/11/24,1013.8,1015.7,1012.1,24.1,22,0,63,1.4,79,9.3,111,70,23
2015/11/25,1014.1,1017.9,1011.6,24.4,17.3,1.5,59,1.5,15,9.9,12,73,21.2
2015/11/26,1020,1022.7,1017.3,18.7,13.9,0,39,2.1,6,9.3,79,52,16
2015/11/27,1021.5,1023.9,1019.4,18.5,13.8,0,43,2.9,54,11,35,54,16
2015/11/28,1019.7,1021.2,1018.1,23.6,17.1,0,55,2.4,73,9.9,62,64,20.4
2015/11/29,1017.3,1018.7,1015.3,26.7,19,0,43,0.6,5,8.8,337,70,22.9
2015/11/30,1015.9,1017.8,1013.9,23,19.6,0,68,1,74,7.1,70,81,21.1
2015/12/1,1014.3,1016.2,1012.3,25.1,20.4,0,63,1.3,79,8.2,75,78,22.1
2015/12/2,1013.2,1015.7,1011,24.3,19.6,0,71,0.7,7,7.7,335,78,21.8
2015/12/3,1019,1021.2,1015.5,21,16.7,0,49,2.2,74,11,101,65,18.1
2015/12/4,1021.1,1023.2,1019.3,18.2,16,0,53,2.4,79,13.2,83,63,17.1
2015/12/5,1015.1,1019.7,1010.5,26.8,16.5,0,54,2.1,73,9.9,45,71,21.6
2015/12/6,1018.7,1021.2,1015.7,19.2,16.6,7.5,78,1,1,9.9,300,85,17.7
2015/12/7,1020.5,1022.1,1019,20,17.1,0,57,2,77,9.3,66,71,18.7
2015/12/8,1020.5,1022.8,1018.4,20.5,17.6,0,72,2.4,76,12.1,92,78,19.4
2015/12/9,1013.3,1019.4,1009.4,24.8,19.6,5,63,1.7,75,10.4,75,77,21.9
2015/12/10,1010.7,1013.2,1007.1,23.5,17.1,17.5,57,0.8,275,12.6,328,80,20.3
2015/12/11,1014.4,1016.2,1012,20.4,18,0,64,1.2,68,7.7,34,73,19.1
2015/12/12,1015.2,1017.1,1012.4,20.3,15.7,4,70,1.6,76,11.5,84,83,18.2
2015/12/13,1013.1,1015,1011.5,25.8,18.1,0,64,1.7,77,8.8,91,79,21.5
2015/12/14,1012.9,1014.9,1010.4,25.5,18.2,0,63,1.2,75,8.2,60,80,21.4
2015/12/15,1016,1018.9,1013.7,19.3,16,0,65,1.6,58,9.9,38,76,17.6
2015/12/16,1020.5,1023.3,1017.5,16.6,12.1,0,47,1.8,23,7.7,12,57,14.5
2015/12/17,1024.6,1026.6,1022.1,13.2,10.6,0,42,2.2,45,9.9,71,51,12
2015/12/18,1023.3,1024.5,1021.2,18.3,11.9,0,47,1.5,75,8.8,36,59,15.7
2015/12/19,1021.6,1023.4,1019.5,21.5,15.7,0,63,2.5,72,12.1,39,74,18.6
2015/12/20,1017.9,1020.4,1014.4,25.2,18.9,0,48,0.7,63,6,87,67,21.3
2015/12/21,1018.5,1020.4,1017.1,23.4,19.3,0,70,0.9,49,7.1,49,79,21.2
2015/12/22,1016,1018.6,1012.4,30.8,19.1,0,42,0.6,22,6,94,74,23.9
2015/12/23,1015,1017.6,1012.8,28.3,20,0,51,0.7,34,5.5,276,76,22.9
2015/12/24,1013.5,1015,1012.1,26.4,19.7,0,65,0.7,332,6.6,346,86,21.6
2015/12/25,1017.4,1019.8,1013.9,20.3,15.6,14.5,76,0.9,4,8.8,297,86,17
2015/12/26,1017.6,1019,1015.9,19,15.8,1,68,1.1,78,7.7,81,76,17.5
2015/12/27,1020.1,1024.2,1017.1,18.7,14.8,14.5,83,0.6,6,12.1,345,89,16.7
2015/12/28,1025.1,1026.7,1023.6,17.3,14.9,1.5,60,1.3,73,9.3,47,73,16
2015/12/29,1023.4,1026.1,1021.2,19.5,15.8,0,50,2.2,75,9.9,86,64,17.3
2015/12/30,1022.2,1024,1020,17.1,15.4,1.5,78,1.3,76,7.7,73,83,16.2
2015/12/31,1024.7,1026.2,1022.7,17.4,15.2,0,59,2,75,9.9,99,69,16.4
2016/1/1,1022.3,1025.3,1019.7,21.9,16.1,0,64,2,56,13.2,36,73,19.1
2016/1/2,1018.9,1020.9,1017.1,20.1,17.6,0,79,0.3,333,4.1,33,86,18.7
2016/1/3,1017.1,1019.3,1014.6,20.3,18,12.5,86,0.2,12,3,341,92,19.1
2016/1/4,1015.3,1017.2,1014,23.9,18.8,0,74,0.2,18,3,342,89,20.8
2016/1/5,1014.1,1016.1,1012.3,23.9,19.5,0,78,0.6,332,5.5,331,89,20.6
2016/1/6,1016.3,1020,1012.4,20.6,16.9,41.5,81,1.2,2,13.7,302,87,18.3
2016/1/7,1018.8,1021,1017,19.5,16.8,0,67,1.5,67,18.7,354,75,17.9
2016/1/8,1017.9,1019.8,1016.1,18.4,15.5,2,64,1,52,16.5,352,76,17
2016/1/9,1018.5,1021,1016.4,19.8,14.4,0,58,2,65,10.4,27,71,17.1
2016/1/10,1015.1,1018.1,1012.3,23.3,15.5,0,65,0.3,79,4.9,47,78,19.5
2016/1/12,1017.4,1018.7,1015.6,17.9,14.5,3.5,67,1.4,55,10.4,328,80,16.1
2016/1/13,1018.5,1019.5,1016.8,14.6,13.1,2.5,75,0.7,352,4.1,16,82,14.2
2016/1/14,1017.3,1019.9,1014.6,15.6,13,0,71,0.8,77,6.6,87,76,14.6
2016/1/15,1013.6,1015.1,1011.5,16.8,14,1.5,79,0.2,3,3.8,87,84,15.6
2016/1/16,1012.1,1015.4,1008.4,21,15.1,0,63,1.1,74,8.2,88,81,18.2
2016/1/17,1008,1013.5,1004.6,19.3,12.8,34,82,0.6,5,12.1,301,92,16.9
2016/1/18,1015.5,1018.1,1013.2,17.6,12.3,0.5,49,2,37,9.3,70,63,14.7
2016/1/19,1019.9,1022.3,1017.2,15.8,12.8,5,60,1.7,75,9.3,77,81,13.7
2016/1/20,1019.6,1022.9,1016.1,17.7,12.5,3,79,1.8,78,9.9,84,85,14.8
2016/1/21,1015.3,1017.6,1013.2,17.4,14.1,13,86,0.6,342,6.6,9,92,15.9
2016/1/22,1015.8,1018.7,1012.3,16.5,13.9,37.5,82,0.9,66,7.7,61,90,15
2016/1/23,1024.8,1030.9,1017.7,14.3,7.5,36.5,66,1.9,7,11.5,22,82,10
2016/1/24,1032.3,1033.9,1029.9,8,3.4,5,40,1.4,20,8.8,19,61,5.2
2016/1/25,1030.2,1033.1,1027.5,9.6,4.8,0,45,1.6,69,7.7,43,56,7.5
2016/1/26,1023.9,1027.6,1020.5,19,8.4,0,47,0.9,71,9.9,91,59,14.4
2016/1/27,1019.4,1022.1,1016.6,23.9,14.5,0,48,0.5,57,7.1,88,70,18.1
2016/1/28,1016.5,1019,1013.2,19.9,15.9,1,86,0.4,329,6.6,292,90,17.2
2016/1/29,1015.1,1019.3,1012.7,17.9,16.7,24.5,89,0.4,67,8.2,306,94,17.3
2016/1/30,1018.2,1021,1014.5,17.2,15,9.5,76,0.6,1,14.8,348,87,15.9
2016/1/31,1018.4,1021.7,1014.9,19.7,16.1,0,65,2.2,62,12.1,93,76,17.7
2016/2/1,1020.9,1023.8,1016.2,19,11.3,19,78,0.9,79,7.1,54,87,13.7
2016/2/2,1021.4,1023.8,1019.5,13.7,10.8,9.5,70,0.8,29,7.7,35,84,12.3
2016/2/3,1020.1,1021.2,1018.4,16,12.7,0.5,75,1.2,81,7.7,105,85,14.3
2016/2/4,1017.9,1020.4,1015.5,20.7,14.8,4.5,69,0.6,4,7.7,320,86,16.7
2016/2/5,1017.4,1019.5,1014.9,15.9,12.6,4.5,76,1.5,8,11,344,85,14
2016/2/6,1021.9,1025.6,1018.4,13.1,9.8,0,37,1.8,8,9.9,353,52,11.4
2016/2/7,1022.6,1025.3,1019.8,15,7.8,0,36,0.8,325,7.7,343,53,10.8
2016/2/8,1020.8,1023.6,1017.6,19.4,6.4,0,22,0.6,84,5.5,102,52,12.5
2016/2/9,1017.7,1019.9,1015.9,23.5,8.8,0,30,0.4,8,4.9,36,57,15.1
2016/2/10,1014.8,1017.8,1012.9,26.3,12,0,27,0.5,14,4.9,355,61,18.7
2016/2/11,1012.6,1015.9,1010.5,25.4,16.7,0,55,0.7,22,6,342,77,19.4
2016/2/12,1010.9,1013.4,1008.5,27.4,17.3,0,56,0.4,49,5.5,314,77,21.5
2016/2/13,1009.2,1010.7,1006.7,29.1,18.3,0,45,0.6,49,8.8,343,74,23.1
2016/2/14,1014.2,1022.6,1008.8,22,9.7,15,78,0.8,3,8.2,354,87,16.2
2016/2/15,1022.8,1024.7,1020.8,12.3,8.2,0.5,52,1.7,358,11,347,73,10.5
2016/2/16,1021.9,1023.8,1019.9,13.4,11.3,0,53,1.6,78,8.2,63,68,12.3
2016/2/17,1020.9,1022.5,1019.8,15.1,12.1,3.5,53,1.3,76,7.7,102,76,13.3
2016/2/18,1018.1,1021.4,1015.9,19.1,13.1,8,75,1.1,76,7.1,98,87,16.2
2016/2/19,1016.6,1019.4,1014,17.7,13.6,1,89,0.9,328,7.1,345,94,15.5
2016/2/20,1021.6,1024.2,1018.9,15.3,12.9,0,45,1.4,79,9.3,76,65,14.1
2016/2/21,1021.2,1023.8,1019,18.5,13.6,0,50,2.5,70,11,60,58,15.6
2016/2/22,1018,1020.9,1016,23,13.8,0,49,0.9,330,7.1,329,74,17
2016/2/23,1021.7,1024.5,1019.5,15.5,12.7,0.5,81,0.9,355,8.2,299,85,14.1
2016/2/24,1026.2,1028.7,1022.8,14.5,12.5,1.5,72,1.6,78,8.8,99,81,13.6
2016/2/25,1026.9,1028.7,1025.3,14.9,12.4,0.5,71,2.4,79,9.3,103,79,13.7
2016/2/26,1024.1,1026.9,1021.5,15.6,12.9,3,80,1.3,79,8.8,95,90,14
2016/2/27,1020.3,1021.7,1019,15.9,14.7,12,85,0.4,6,4.9,339,93,15.3
2016/2/28,1019.1,1021,1016.6,23.3,14.7,0,48,1,75,8.8,103,71,18.3
2016/2/29,1024.1,1026.9,1019.5,19.2,12.9,0,48,2.4,59,11.5,84,63,15.8
2016/3/1,1022.7,1025.8,1020.3,18.4,12.6,0,40,2.8,68,11.5,38,52,15
2016/3/2,1019.7,1022.2,1017,23.5,14.3,0,32,1.8,54,9.3,43,51,18.4
2016/3/3,1017.6,1019.8,1015.3,25,14.5,0,36,0.5,2,5.5,332,58,19
2016/3/4,1015.3,1017.2,1013.2,25.9,15.7,0,35,0.4,1,4.9,298,63,20.5
2016/3/5,1012.6,1015.4,1009.2,28.5,17.6,0,41,0.5,23,4.1,56,70,22
2016/3/6,1012,1013.5,1009.8,25.3,18.3,0,50,0.9,3,7.7,344,81,20.9
2016/3/7,1011.5,1013.5,1009.2,27.1,17.8,0,58,0.6,11,4.9,44,80,22.1
