ObsTime,StnPres,StnPresMax,StnPresMin,T Max,T Min,Temperature,RHMin,WS,WD,WSGust,WDGust,RH,Precp
2015/4/9,1015.9,1017.9,1013.3,19.8,14.2,17.5,72,1.8,75,9.3,87,83,6.5
2015/4/10,1016,1018.4,1014,18.8,15.6,17.5,78,1.2,79,8.2,79,84,11
2015/4/11,1017,1018.5,1014.6,17.1,14.6,16.1,79,1.2,74,7.1,83,86,19.5
2015/4/12,1015.2,1017,1013.9,19.7,15.6,17.8,81,0.4,23,7.1,39,88,0.5
2015/4/13,1014.8,1017.2,1011.4,22.8,15.5,18.9,43,0.8,13,6.6,83,67,0
2015/4/14,1013.9,1015.5,1012,23,14,18.2,24,1.2,251,11,252,51,0
2015/4/15,1012.7,1014.1,1010.8,27.1,13.1,20.3,16,0.8,17,6.6,328,47,0
2015/4/16,1011.2,1013.1,1009,29.3,18.2,23.6,39,0.7,13,7.7,282,60,0
2015/4/17,1010.5,1012.2,1008.9,28.4,19.6,22.9,59,0.8,11,6,327,79,0
2015/4/18,1007.6,1010.2,1005.3,31.7,21.8,25.5,48,0.5,327,6.6,319,78,5
2015/4/19,1003.6,1006.5,1001.7,33,23.8,27,48,0.7,21,7.7,268,75,8.5
2015/4/20,1003.9,1011.2,1000.3,32.2,18.4,25.8,33,2,79,17.1,246,69,4
2015/4/21,1012,1014.8,1009,20.1,17.3,18.7,73,1.7,77,9.3,85,81,20.5
2015/4/22,1015.9,1017.9,1013.7,22.7,17.7,19.8,55,1.9,73,10.4,78,73,0
2015/4/23,1015,1016.4,1013.1,26.5,19.6,22.8,63,2.3,55,9.9,75,71,0
2015/4/24,1014,1015.7,1012.4,28.6,21.7,23.7,60,1.2,72,7.7,82,75,1.5
2015/4/25,1014.3,1015.7,1012.9,24.4,21.4,22.5,56,2.4,74,11.5,29,67,0
2015/4/26,1012.4,1014.7,1010.1,29.6,21.4,25.1,46,2,80,11,35,62,0
2015/4/27,1010.2,1012.6,1008.3,29.5,23,25.6,53,0.8,74,7.1,327,71,0
2015/4/28,1007.6,1009.1,1005.8,30.1,23.2,25.6,56,1.1,275,8.8,259,75,0
2015/4/29,1007.2,1009.1,1005.6,30.7,23.3,25.9,55,0.9,266,7.7,241,77,0
2015/4/30,1009.1,1010.8,1007.5,28,22.6,24.6,57,1.5,77,8.8,87,72,0
2015/5/1,1008.4,1010,1006.8,29.5,22.4,25,55,0.7,78,5.5,93,71,0.5
2015/5/2,1006.4,1008.6,1004.3,32.2,23.6,27.2,51,0.8,80,7.7,266,70,0
2015/5/3,1005.8,1009,1004,31.9,23.9,27.6,52,1.5,254,10.4,235,71,0.5
2015/5/4,1009.5,1010.7,1008,24.5,20.1,21.6,70,1.5,76,9.3,102,80,34
2015/5/5,1008.2,1010.2,1006.5,21.7,18.3,19.9,83,1,72,7.1,72,88,39
2015/5/6,1006.1,1007.8,1004.5,26.2,21,23.9,73,0.2,21,3.8,279,83,0
2015/5/7,1008,1009.8,1005.9,28.6,22.9,24.7,67,1.2,74,8.2,79,82,0
2015/5/8,1006.3,1008.6,1004.3,29.1,23.4,26.2,68,0.3,72,7.1,41,77,0
2015/5/9,1006.6,1009.7,1005,31.9,22.6,26.1,58,1.1,83,7.7,328,79,0
2015/5/10,1007.9,1009.5,1006.2,29.5,22.5,26.3,63,1.6,77,9.9,96,76,0
2015/5/11,1005.7,1007.9,1003.5,31,24.8,27.2,59,0.5,320,11,318,77,0.5
2015/5/12,1009.5,1011.8,1004.5,26.4,20,22.5,33,1.3,77,9.9,225,68,38
2015/5/13,1008.9,1010.7,1006.9,33.1,21.5,26.6,41,0.6,2,7.7,341,60,0
2015/5/14,1009.3,1010.7,1008,32.1,24.5,28.2,54,0.5,272,6,279,73,0
2015/5/15,1007.7,1010.2,1005,33.3,25,28.9,56,0.7,251,7.1,282,73,0
2015/5/16,1006.7,1008.3,1004.5,33.9,25.9,29.3,44,0.9,22,7.7,344,68,0
2015/5/17,1005.9,1007.5,1004.2,32.3,26.2,28.2,50,1.1,76,7.1,275,72,0
2015/5/18,1004.2,1005.7,1002.1,33.5,25.8,29.7,42,1.2,258,9.3,269,61,0
2015/5/19,1003.1,1004.2,1001.7,33.6,27.5,30.2,40,1.1,256,9.3,244,57,0
2015/5/20,1005.8,1010.2,1002.4,29.1,22.4,25,67,0.8,82,7.1,71,86,62
2015/5/21,1010,1012.2,1008.7,23.5,21.2,22.3,69,2.3,78,9.3,91,77,0.5
2015/5/22,1006.1,1009,1003.7,28.5,21.8,24.9,68,0.4,33,6.6,96,86,22
2015/5/23,1003.8,1005.3,1002.3,25.8,24.1,24.8,85,0.5,69,4.9,341,91,25
2015/5/24,1002.9,1005,1001.3,26.2,22.6,24.5,85,0.6,68,7.7,253,92,28
2015/5/25,1005.3,1008.3,1003.1,25.3,22.7,23.8,74,0.9,79,6.6,81,87,7
2015/5/26,1007.3,1008,1005.9,24.9,22.7,23.6,74,0.5,73,4.9,67,83,22.5
2015/5/27,1004.1,1006.9,1001.9,31.1,23.2,27.1,61,0.6,78,7.7,279,80,0
2015/5/28,1000.9,1003.1,998.2,35,25.6,30,44,1.2,265,12.1,268,68,0
2015/5/29,1002.3,1003.9,1000.4,34.9,28.3,31.3,51,1.1,224,11,270,66,0
2015/5/30,1002.5,1005.1,999.8,34.8,27.6,31,51,1.3,263,12.1,272,67,0
2015/5/31,1004.7,1006.9,1003.2,31.4,26.3,27.9,66,1.4,333,6.6,238,80,3.5
2015/6/1,1006.2,1008.3,1003.9,30.8,26.4,28.5,66,0.8,78,5.5,287,76,0
2015/6/2,1006.1,1007.5,1004.6,34.9,26.3,30.2,48,0.8,76,7.7,266,68,0
2015/6/3,1006,1007.8,1004.2,34.3,27,30.5,46,1.3,6,10.4,240,65,0
2015/6/4,1005.6,1007.6,1003.9,31.9,26.8,28.4,60,0.9,38,6.6,340,78,0
2015/6/5,1003.1,1005.2,1001,35,26.8,30.1,42,1.4,247,9.3,208,68,0
2015/6/6,1005.8,1007.8,1004.3,31.5,25.2,27.2,62,1.1,76,7.1,85,82,15.5
2015/6/7,1006.5,1007.9,1005.2,31.4,26,27.8,65,0.8,74,7.7,327,81,0.5
2015/6/8,1004.5,1006.2,1002.5,34.5,25.4,29.7,42,1,71,8.2,272,66,0
2015/6/9,1003.5,1004.7,1001.4,34.7,26.3,30.7,42,1,73,8.8,271,64,0
2015/6/10,1003.8,1005.4,1001,35,26.9,31.2,45,1.1,227,7.7,270,62,0
2015/6/11,1004.3,1006.7,1002.1,35.5,27.6,31.7,43,1.3,264,9.3,267,63,0
2015/6/12,1005,1006.4,1003.4,34.7,28.7,31.2,53,1.1,76,7.7,317,65,0
2015/6/13,1005.1,1006.9,1002.8,34.5,27.5,30.2,49,1,77,12.1,305,67,0
2015/6/14,1006.2,1008.3,1004.5,34.3,25.7,29.2,52,0.8,59,8.2,111,73,21.5
2015/6/15,1006.3,1007.8,1004.3,33.7,26.5,30.3,57,0.9,74,8.2,331,70,0
2015/6/16,1004.2,1006.3,1001.9,35.1,27.2,31.2,53,1,77,8.2,261,66,0
2015/6/17,1000.9,1003.1,998.7,35.4,27.7,31.6,44,1.1,262,9.9,322,64,0
2015/6/18,1000.4,1002.8,998.7,35.4,28.5,31.5,42,1.2,35,7.7,264,61,0
2015/6/19,1003.2,1005.7,1002,35,28.1,30.7,50,1.4,335,13.2,270,69,0
2015/6/20,1004.3,1005.2,1003.2,32.8,28.8,30.1,62,1.3,332,11,331,72,0
2015/6/21,1004.5,1005.8,1002.6,34.7,27.4,29.3,52,0.9,3,9.3,303,76,11.5
2015/6/22,1003.9,1005.8,1002.4,34.1,26.4,29.8,52,0.8,18,8.8,321,70,0
2015/6/23,1005.2,1007.3,1003.7,34.4,26.1,29.1,47,0.7,334,11,331,75,30.5
2015/6/24,1005.1,1006.8,1003.4,34,26.5,28.9,53,0.7,30,7.7,330,79,10
2015/6/25,1003.1,1005.3,1001.3,35.3,26.8,30.9,50,0.9,73,12.6,290,69,0
2015/6/26,1002.8,1004.7,1001.5,35.8,29,31.8,49,1.4,261,16,273,64,0
2015/6/27,1004.2,1005.8,1003,35.1,29.5,32,50,1.5,252,18.7,305,64,0
2015/6/28,1004.9,1006.1,1003.6,35.7,29.1,32.2,48,1.4,260,17.1,323,62,0
2015/6/29,1003.3,1005.1,1000.8,35.2,29.1,32.1,52,1.5,264,16.5,324,63,0
2015/6/30,1000.7,1003,998.4,35.4,29,32.2,50,1.4,252,25.3,311,60,0
2015/7/1,998.8,1000.4,996.9,35.3,29.3,32.3,48,1.3,259,16,326,59,0
2015/7/2,999.3,1001.7,997.6,36.6,29.7,32.5,47,1.2,244,17.1,331,59,0
2015/7/3,1000.4,1002,998.7,33.6,29.1,31.4,51,0.8,67,18.7,320,66,0
2015/7/4,1000.6,1002.4,999.5,32.5,27.7,29.8,63,1.4,76,14.8,326,74,3
2015/7/5,998.2,1001.2,995.6,35.5,28.5,31.7,48,2.8,77,12.6,84,64,0
2015/7/6,995.4,997.3,993.4,37,29.8,32,45,1.7,77,17.1,63,63,0
2015/7/7,995.3,996.7,993.4,36.4,28.3,31.8,47,1.9,75,10.4,64,62,0
2015/7/8,995.5,997.9,993.8,35.1,30.4,32.1,45,3.3,80,18.2,114,56,0
2015/7/9,997.2,999.2,995.1,33.1,26.8,29.3,58,2,24,18.2,111,77,12
2015/7/10,991.4,995.2,987.9,28.2,25.4,26.6,72,3,321,16,344,88,80.5
2015/7/11,990.4,994.6,987,32.6,27.9,30.8,53,3.1,262,17.6,251,63,0
2015/7/12,996.8,1000.3,993.8,35.3,28.7,31.1,51,1.1,74,10.4,74,65,0
2015/7/13,999.5,1000.8,998,35.1,28.2,31,52,1.1,20,6.6,340,66,0
2015/7/14,999.6,1000.9,997.5,34.4,27.1,30.2,45,1.1,78,11.5,355,64,0
2015/7/15,999,1000.4,997.5,33.5,26.7,30,50,1.2,345,11.5,338,65,0.5
2015/7/16,997.2,998.6,995.1,34.6,27.5,30.8,46,1.1,79,13.2,343,63,0
2015/7/17,998.6,1000.1,997,34.5,28.1,30.7,53,1.2,63,8.8,33,67,0
2015/7/18,999.4,1000.7,997.9,35.4,27.8,31.2,43,1.4,77,8.2,40,61,0
2015/7/19,1001.1,1004.1,999.3,33.1,26.3,29.6,57,0.9,71,19.3,306,72,15.5
2015/7/20,1004.6,1006.4,1002.8,33.2,26.5,29.3,54,0.9,76,6.6,352,73,2.5
2015/7/21,1005.3,1006.5,1004,36.2,27.5,31.2,42,0.9,72,6,15,62,0
2015/7/22,1004.9,1007.2,1003,35.2,27.9,30.9,42,0.9,31,11.5,327,62,0
2015/7/23,1006.5,1008.3,1005.2,35.1,25.6,28.9,45,0.6,259,13.7,345,74,39
2015/7/24,1005.8,1007.2,1003.5,34.2,25.8,29.3,46,0.8,14,8.2,24,71,0.5
2015/7/25,1004.7,1006.1,1002.8,35.2,26.7,30.5,41,0.9,327,11,310,66,0
2015/7/26,1006.8,1009.1,1004.8,35.6,27.8,31.1,41,1.1,66,8.8,260,61,0
2015/7/27,1008.5,1010,1006.7,35,27,30.1,47,0.9,80,7.1,330,65,0
2015/7/28,1008.7,1010.2,1006.3,36.3,24.4,28.8,34,0.7,250,18.7,330,68,12.5
2015/7/29,1008.5,1010,1006.3,34.6,25.1,28.8,44,0.5,18,5.5,289,69,7.5
2015/7/30,1008.6,1009.8,1007.3,33.8,25.2,28.4,53,0.7,19,8.2,43,74,3
2015/7/31,1008.2,1010.1,1006.3,34.2,25.5,29.2,48,0.7,1,6.6,301,65,0
2015/8/1,1008,1009.5,1006.3,34,26,29.9,48,1.1,32,8.8,327,63,0
2015/8/2,1008.1,1010.2,1006.2,34.9,27.1,30.2,46,0.9,328,7.1,328,61,0
2015/8/3,1007.2,1009.4,1005.4,33.5,26.4,29.8,50,1,76,9.9,335,63,0
2015/8/4,1004.9,1006.9,1002.9,33.5,26.9,29.8,51,1,1,13.7,323,65,0
2015/8/5,1003.3,1004.7,1001.7,32.7,26.3,28.9,56,1.2,81,8.2,85,70,12.5
2015/8/6,1001.9,1003.2,1000.4,33.9,26.2,29.7,47,1.7,51,9.3,79,68,4.5
2015/8/7,996.5,1001.2,988,32.1,26.9,29.3,61,3.6,51,19.3,15,75,19
2015/8/8,978.4,990.1,971.1,30.6,23.8,27.8,58,5.2,61,30.3,29,80,178
2015/8/9,997,1001.9,989.7,32.6,26.9,28.7,60,1,76,11.5,74,76,1.5
2015/8/10,1003.5,1006.2,1001.2,34.3,26.5,29.7,55,0.6,75,6,22,73,0
2015/8/11,1005,1006.1,1002.9,35,26.3,30,43,0.8,75,7.1,25,70,0
2015/8/12,1005.3,1007,1003.4,35.7,27.1,30.3,44,0.7,52,7.1,141,72,0.5
2015/8/13,1005.1,1006.5,1002.9,34.6,26.4,29.3,50,0.7,73,8.8,77,73,1.5
2015/8/14,1004.4,1005.8,1002.9,35.3,26.5,29.2,46,0.8,74,7.7,321,72,0.5
2015/8/15,1004.2,1005.3,1002.5,34.7,27.3,30.6,44,1.2,38,13.2,270,62,0
2015/8/16,1003.3,1004.7,1001.7,32.8,25.8,29.6,44,1.5,250,18.2,330,64,5
2015/8/17,1004,1006.1,1002.8,33.9,27.5,30.5,52,1.1,248,8.8,268,64,0
2015/8/18,1005,1005.9,1003.4,33,25.3,28.8,54,1,70,7.1,310,76,45.5
2015/8/19,1004.4,1005.6,1002.4,36.5,26.5,30.2,46,1.4,48,9.3,63,70,0
2015/8/20,1001.7,1004.5,999.5,35.6,27.8,31,39,2.5,77,12.6,130,63,0
2015/8/21,997.9,1000.4,995.8,34.1,28.6,30.4,51,2.6,75,11,65,68,0.5
2015/8/22,995,997.1,993.2,32.9,27,29.5,55,2.8,76,12.6,74,73,2
2015/8/23,992.7,994.9,990.9,29.8,26.2,27.9,73,1.4,27,8.8,80,83,19.5
2015/8/24,997.1,1000.1,994.6,33.3,27.5,29.8,55,1.6,250,10.4,271,74,0.5
2015/8/25,1002.8,1005.7,999.3,31.2,24.3,27.8,60,0.9,74,10.4,137,76,8.5
2015/8/26,1006.2,1007.9,1004.6,32.4,25.1,28.4,41,1,76,5.5,83,70,7.5
2015/8/27,1006.8,1008,1005.7,29.3,24.4,25.6,68,0.4,7,4.9,56,88,37
2015/8/28,1005.4,1007,1003.9,29.8,24,26,69,0.6,78,5.5,339,89,76.5
2015/8/29,1004.2,1005.4,1002.8,30.6,24.6,26.4,65,0.5,79,4.9,89,87,14
2015/8/30,1005,1007,1003.5,28.4,24.7,26.2,69,0.5,334,5.5,226,88,6.5
2015/8/31,1006.1,1007.9,1004.5,27,24.7,25.6,82,0.3,206,5.5,266,89,11
2015/9/1,1007,1009.5,1005.1,32.8,24.6,26.9,53,0.5,38,5.5,311,83,18
2015/9/2,1009.3,1011.1,1007.9,32.4,25.1,27.8,58,0.5,78,19.8,133,76,0
2015/9/3,1010.4,1011.8,1008.7,32.5,25.1,28.8,59,0.6,13,6,337,74,0
2015/9/4,1010,1011.8,1007.8,32.9,27,29.2,52,0.6,26,20.9,128,72,0
2015/9/5,1006.4,1009.5,1003.7,33.6,26.5,29.9,49,0.8,71,8.8,259,67,0
2015/9/6,1003,1005,999.7,35.3,25.7,30.3,43,1.2,57,11.5,267,67,6.5
2015/9/7,1004.8,1007.2,1002.4,28.5,23.9,26.4,66,0.7,79,9.3,142,80,21
2015/9/8,1006.7,1009,1005.1,31.8,23.9,27.5,40,1.7,75,8.8,114,67,0
2015/9/9,1009.2,1011.3,1007.6,31.4,24.9,27.5,40,1.5,71,8.8,38,60,0
2015/9/10,1009.8,1011.4,1007.5,31.7,23.7,26.8,38,1.5,74,7.7,77,58,0
2015/9/11,1007.7,1009.4,1005.6,32.2,24.2,27.2,42,1.9,63,7.7,88,61,0
2015/9/12,1009,1012.4,1007,31.5,25.1,27.3,46,1.9,78,9.9,87,62,0
2015/9/13,1011.2,1012.6,1009,30.8,24.9,27,48,2.4,75,12.6,133,65,0
2015/9/14,1010,1012,1007.3,30.5,24.2,26.9,57,2.5,63,12.6,95,76,1.5
2015/9/15,1008.4,1010,1006.5,33.3,26.1,28.7,50,0.8,74,14.8,51,72,0
2015/9/16,1009.6,1011.8,1008,30.8,25.1,27.1,59,1,78,6.6,332,77,1
2015/9/17,1012.3,1014.1,1010.8,30.8,24.8,26.8,48,1.4,74,6.6,73,67,0
2015/9/18,1011.9,1013.7,1010,31.5,23.3,26.7,39,1,64,8.8,73,60,0
2015/9/19,1009.3,1011.4,1006.8,31.7,22.9,26.4,40,1.4,72,7.7,81,60,0
2015/9/20,1006.5,1008.5,1004.1,31.5,25,27.3,49,1.4,62,7.1,96,64,0
2015/9/21,1006.2,1007.9,1004.8,30.8,24.6,27.6,58,1.2,73,6.6,83,71,0.5
2015/9/22,1007.2,1009,1005.2,32.8,25.4,28.6,50,0.7,327,5.5,281,69,0
2015/9/23,1004.8,1007.3,1002.4,32.9,25.6,28.9,56,0.9,337,6.6,346,71,0
2015/9/24,1003,1004.3,1001.3,31.7,25.9,27.5,57,0.8,77,6.6,333,76,5
2015/9/25,1002.1,1003.9,999.7,31.5,25,27.7,47,1.4,79,7.1,65,66,0
2015/9/26,1004.5,1006.5,1002,29.4,24.7,26.3,62,0.7,79,6.6,47,73,0
2015/9/27,1004.1,1006.1,1001.7,26.9,23.1,24.3,70,0.8,30,7.1,18,85,9
2015/9/28,993.4,1001.9,983.6,29.6,24.1,26.6,73,4,24,25.3,39,89,140.5
2015/9/29,1000.3,1008.9,984.7,31,27.5,29,69,1.4,74,18.2,70,77,2.5
2015/9/30,1009.9,1012,1007.9,34.4,26.5,29.5,49,0.5,65,6.6,353,74,2
2015/10/1,1010,1011.8,1007.8,33.7,26.7,29.5,51,0.8,11,6.6,256,75,0
2015/10/2,1011.2,1013.4,1009.4,28.5,23.4,25.8,74,1.9,75,17.1,56,82,44.5
2015/10/3,1011.4,1014.4,1009.5,34.2,26.6,29.9,48,1,65,13.7,92,67,0
2015/10/4,1014,1015.5,1011.9,34,26.9,30.1,49,1.6,74,11,96,67,0
2015/10/5,1013.1,1015,1010.3,34.2,27.2,29.9,46,1.7,75,9.3,94,67,0
2015/10/6,1011.9,1013.7,1009.8,31.7,26,27.7,53,2.7,73,9.9,48,71,0
2015/10/7,1009.2,1011.5,1007,30.9,25.3,27.2,50,1.7,76,12.6,60,64,0
2015/10/8,1006.5,1008.3,1005,29.2,24,26,63,0.8,344,8.2,244,78,0.5
2015/10/9,1008.3,1010.8,1005.3,24.7,22.3,23.5,72,0.6,78,6,88,86,29.5
2015/10/10,1010.3,1013.4,1008.5,26.5,22.6,24.3,58,0.8,79,7.1,92,70,0
2015/10/11,1015.6,1018,1012.5,23.5,20.6,22,51,0.8,77,7.7,75,72,4.5
2015/10/12,1017.2,1018.6,1015.3,25.2,20.7,23.1,47,2.3,75,11,82,55,0
2015/10/13,1016.7,1019,1014.8,25.9,21.5,23.1,43,2.8,57,12.1,35,55,0
2015/10/14,1014.3,1016.2,1012.3,26.8,21.3,23.5,45,2.5,53,12.6,32,60,0
2015/10/15,1012.1,1014,1009.7,27.9,21.2,24.1,45,2.2,76,9.9,51,63,0
2015/10/16,1011.4,1012.8,1009.6,28.6,22.7,24.7,54,2.6,77,11,94,71,0
2015/10/17,1011.1,1012.9,1009.5,27.5,22.6,24.5,48,3.2,61,13.2,100,67,0
2015/10/18,1009.7,1010.9,1008.4,24.8,22.7,23.6,60,2.8,59,11,77,74,0
2015/10/19,1005.9,1009.4,1003.1,27.1,23.1,25,64,2.6,69,11.5,77,77,0
2015/10/20,1004,1006.3,1002.3,28.3,22.9,26.1,57,2.8,76,12.6,81,68,0
2015/10/21,1007.1,1010,1004.6,26.5,22.2,24.2,67,2.3,56,9.9,119,79,1
2015/10/22,1009,1010.5,1007.2,25.9,23.4,24.3,72,1.6,80,9.3,64,81,0
2015/10/23,1009,1010.9,1007,28.6,23.6,25,65,0.7,16,7.7,93,84,7.5
2015/10/24,1012.2,1015,1009.1,26.9,23.5,24.7,76,0.9,54,7.1,80,86,3.5
2015/10/25,1014.3,1016.3,1012.5,27.2,23.6,24.9,61,2.4,56,11.5,86,73,0
2015/10/26,1012.8,1015,1010.3,29.9,23.5,26,51,1.6,55,8.8,66,66,0
2015/10/27,1012.2,1014.6,1009.6,31.4,23.8,26.1,47,0.8,74,6,290,72,0
2015/10/28,1015,1017,1013.6,27.9,23.6,25.2,64,2.3,75,9.3,110,76,0
2015/10/29,1014.7,1016.3,1011.8,30.7,23.7,26.4,54,0.6,44,6.6,313,74,0
2015/10/30,1016,1019,1014,28.8,22.8,25,59,0.9,10,7.7,49,77,0
2015/10/31,1019.2,1021,1016.9,25,20.6,22.7,70,1.9,75,8.8,81,76,0
2015/11/1,1017.3,1018.9,1015.7,24.7,21.5,22.8,66,1.9,77,8.8,99,75,0
2015/11/2,1017.9,1019.7,1015.3,22.7,19.4,21.1,69,1.3,76,6.6,22,80,0
2015/11/3,1017.7,1019.4,1016.2,24,20.3,22.6,74,1.7,76,8.8,82,81,0
2015/11/4,1014.2,1016.4,1011.1,29.1,22.5,25.8,59,2,72,9.9,85,75,0
2015/11/5,1012.4,1013.7,1010,32.5,25.7,27.1,46,1.1,1,7.1,88,71,0
2015/11/6,1011.6,1013.5,1009.3,33,25.7,28.4,49,1.6,67,7.7,73,68,0
2015/11/7,1013,1014.9,1011.5,31.4,24.8,26.9,57,0.6,75,4.9,51,77,0
2015/11/8,1012.9,1014.5,1010.9,31.5,23.7,26.7,54,0.5,52,4.1,335,76,0
2015/11/9,1014.2,1017.2,1012.4,28.8,22.2,25,65,1.3,73,7.1,22,77,0
2015/11/10,1016.7,1018.6,1015.3,23.3,20.2,21.8,59,2.4,76,11,104,71,0
2015/11/11,1016.6,1018.1,1015.1,23.4,19.9,21.4,63,2.5,70,10.4,78,77,7
2015/11/12,1014.6,1017.3,1012.7,26.8,21.1,23.9,69,2,77,10.4,82,78,0
2015/11/13,1012.2,1013.5,1011.1,28.1,22.2,24.3,64,0.5,10,6,226,82,0
2015/11/14,1012.1,1014,1010.1,27.7,22.6,23.9,67,1.2,78,7.1,82,79,0
2015/11/15,1013.6,1015.4,1012,27.2,22.4,24.4,62,2.2,59,10.4,36,75,0
2015/11/16,1010.8,1012.6,1008.8,32,24.1,26.7,40,0.7,5,5.5,60,71,0
2015/11/17,1011.2,1013.4,1009.3,33.1,22.9,26.9,41,0.3,324,3.8,341,70,0
2015/11/18,1012.9,1015.3,1010.7,31.9,24.3,26.8,52,0.9,81,6.6,338,74,0
2015/11/19,1015.1,1016.6,1013.5,27.8,23.5,24.8,65,2,77,8.8,86,75,0
2015/11/20,1014.4,1016.2,1011.8,27.9,21.8,24.7,64,2.7,75,12.1,91,77,0
2015/11/21,1014.6,1016.6,1012.4,26.4,21.7,24.3,56,1.7,73,8.8,89,73,1.5
2015/11/22,1013.5,1015,1012,28.9,23.8,25.5,55,2.3,55,11,30,70,0
2015/11/23,1013.7,1015.4,1011.5,28.6,22.6,24.6,60,2.2,76,9.9,52,75,0
2015/11/24,1013.8,1015.7,1012.1,24.1,22,23,63,1.4,79,9.3,111,70,0
2015/11/25,1014.1,1017.9,1011.6,24.4,17.3,21.2,59,1.5,15,9.9,12,73,1.5
2015/11/26,1020,1022.7,1017.3,18.7,13.9,16,39,2.1,6,9.3,79,52,0
2015/11/27,1021.5,1023.9,1019.4,18.5,13.8,16,43,2.9,54,11,35,54,0
2015/11/28,1019.7,1021.2,1018.1,23.6,17.1,20.4,55,2.4,73,9.9,62,64,0
2015/11/29,1017.3,1018.7,1015.3,26.7,19,22.9,43,0.6,5,8.8,337,70,0
2015/11/30,1015.9,1017.8,1013.9,23,19.6,21.1,68,1,74,7.1,70,81,0
2015/12/1,1014.3,1016.2,1012.3,25.1,20.4,22.1,63,1.3,79,8.2,75,78,0
2015/12/2,1013.2,1015.7,1011,24.3,19.6,21.8,71,0.7,7,7.7,335,78,0
2015/12/3,1019,1021.2,1015.5,21,16.7,18.1,49,2.2,74,11,101,65,0
2015/12/4,1021.1,1023.2,1019.3,18.2,16,17.1,53,2.4,79,13.2,83,63,0
2015/12/5,1015.1,1019.7,1010.5,26.8,16.5,21.6,54,2.1,73,9.9,45,71,0
2015/12/6,1018.7,1021.2,1015.7,19.2,16.6,17.7,78,1,1,9.9,300,85,7.5
2015/12/7,1020.5,1022.1,1019,20,17.1,18.7,57,2,77,9.3,66,71,0
2015/12/8,1020.5,1022.8,1018.4,20.5,17.6,19.4,72,2.4,76,12.1,92,78,0
2015/12/9,1013.3,1019.4,1009.4,24.8,19.6,21.9,63,1.7,75,10.4,75,77,5
2015/12/10,1010.7,1013.2,1007.1,23.5,17.1,20.3,57,0.8,275,12.6,328,80,17.5
2015/12/11,1014.4,1016.2,1012,20.4,18,19.1,64,1.2,68,7.7,34,73,0
2015/12/12,1015.2,1017.1,1012.4,20.3,15.7,18.2,70,1.6,76,11.5,84,83,4
2015/12/13,1013.1,1015,1011.5,25.8,18.1,21.5,64,1.7,77,8.8,91,79,0
2015/12/14,1012.9,1014.9,1010.4,25.5,18.2,21.4,63,1.2,75,8.2,60,80,0
2015/12/15,1016,1018.9,1013.7,19.3,16,17.6,65,1.6,58,9.9,38,76,0
2015/12/16,1020.5,1023.3,1017.5,16.6,12.1,14.5,47,1.8,23,7.7,12,57,0
2015/12/17,1024.6,1026.6,1022.1,13.2,10.6,12,42,2.2,45,9.9,71,51,0
2015/12/18,1023.3,1024.5,1021.2,18.3,11.9,15.7,47,1.5,75,8.8,36,59,0
2015/12/19,1021.6,1023.4,1019.5,21.5,15.7,18.6,63,2.5,72,12.1,39,74,0
2015/12/20,1017.9,1020.4,1014.4,25.2,18.9,21.3,48,0.7,63,6,87,67,0
2015/12/21,1018.5,1020.4,1017.1,23.4,19.3,21.2,70,0.9,49,7.1,49,79,0
2015/12/22,1016,1018.6,1012.4,30.8,19.1,23.9,42,0.6,22,6,94,74,0
2015/12/23,1015,1017.6,1012.8,28.3,20,22.9,51,0.7,34,5.5,276,76,0
2015/12/24,1013.5,1015,1012.1,26.4,19.7,21.6,65,0.7,332,6.6,346,86,0
2015/12/25,1017.4,1019.8,1013.9,20.3,15.6,17,76,0.9,4,8.8,297,86,14.5
2015/12/26,1017.6,1019,1015.9,19,15.8,17.5,68,1.1,78,7.7,81,76,1
2015/12/27,1020.1,1024.2,1017.1,18.7,14.8,16.7,83,0.6,6,12.1,345,89,14.5
2015/12/28,1025.1,1026.7,1023.6,17.3,14.9,16,60,1.3,73,9.3,47,73,1.5
2015/12/29,1023.4,1026.1,1021.2,19.5,15.8,17.3,50,2.2,75,9.9,86,64,0
2015/12/30,1022.2,1024,1020,17.1,15.4,16.2,78,1.3,76,7.7,73,83,1.5
2015/12/31,1024.7,1026.2,1022.7,17.4,15.2,16.4,59,2,75,9.9,99,69,0
2016/1/1,1022.3,1025.3,1019.7,21.9,16.1,19.1,64,2,56,13.2,36,73,0
2016/1/2,1018.9,1020.9,1017.1,20.1,17.6,18.7,79,0.3,333,4.1,33,86,0
2016/1/3,1017.1,1019.3,1014.6,20.3,18,19.1,86,0.2,12,3,341,92,12.5
2016/1/4,1015.3,1017.2,1014,23.9,18.8,20.8,74,0.2,18,3,342,89,0
2016/1/5,1014.1,1016.1,1012.3,23.9,19.5,20.6,78,0.6,332,5.5,331,89,0
2016/1/6,1016.3,1020,1012.4,20.6,16.9,18.3,81,1.2,2,13.7,302,87,41.5
2016/1/7,1018.8,1021,1017,19.5,16.8,17.9,67,1.5,67,18.7,354,75,0
2016/1/8,1017.9,1019.8,1016.1,18.4,15.5,17,64,1,52,16.5,352,76,2
2016/1/9,1018.5,1021,1016.4,19.8,14.4,17.1,58,2,65,10.4,27,71,0
