ObsTime,StnPres,StnPresMax,StnPresMin,T Max,T Min,Temperature,RHMin,Precp,WD,WSGust,WDGust,RH,WS
2015/2/14,1014.8,1016.9,1013.1,25.2,15.1,20.1,34,0,76,7.7,56,55,0.8
2015/2/15,1013.8,1016.3,1011.3,26.4,15.4,19.5,43,2,16,7.1,313,63,1
2015/2/16,1013.2,1015.5,1010.7,24.2,15,19.1,57,9.5,69,7.7,65,78,1.1
2015/2/17,1014.3,1017.3,1012.3,22.9,17.6,19.4,53,0,75,11,54,68,2.4
2015/2/18,1017.7,1019.9,1015.9,19.4,16.3,17.6,56,0,75,12.6,74,63,2.8
2015/2/19,1019.7,1022,1018,18,15.8,16.4,55,0,70,12.1,89,64,2.9
2015/2/20,1015.8,1018.3,1014.1,25.4,16.1,18.5,41,0,48,7.7,41,70,0.8
2015/2/21,1012.9,1015.2,1010.1,26.6,16.5,20.3,42,0.5,324,3.8,300,71,0.5
2015/2/22,1013.9,1015.9,1012.3,22.4,16.9,19.4,70,0,66,7.1,101,84,1
2015/2/23,1013.1,1014.5,1011.7,21.3,16.5,18.6,81,0,322,6.6,49,87,0.7
2015/2/24,1012.6,1015.2,1010.5,23.6,14.2,17.6,62,56.5,324,7.1,339,85,0.7
2015/2/25,1011.1,1013.1,1008.9,24.3,16.6,19.9,66,0,12,4.9,334,81,0.3
2015/2/26,1012.6,1015.2,1010,21.1,16.2,18.6,82,0,321,6,313,88,0.7
2015/2/27,1014.6,1016.8,1011.1,24.7,16.4,19.5,67,0,77,10.4,101,83,1.4
2015/2/28,1014.7,1016.7,1011.4,21.4,16,17.6,71,0,317,6,34,85,1
2015/3/1,1019,1020.7,1015.5,16.8,11.8,13.5,67,0.5,340,7.1,319,77,1.2
2015/3/2,1014.2,1019.5,1010.7,17,13.2,15.3,70,0,49,9.9,37,77,1.3
2015/3/3,1010.3,1014,1006.8,25.9,15.2,19,54,0,80,8.2,95,76,0.8
2015/3/4,1016.1,1018.1,1013.7,15.9,13.9,14.8,71,1,71,8.8,96,78,2.3
2015/3/5,1015.3,1017.5,1012.6,18.7,14.1,16.4,77,0,70,9.3,75,84,1.4
2015/3/6,1015.5,1018,1013.4,17.7,13.1,15.7,73,9,80,6.6,21,86,0.8
2015/3/7,1016.2,1017.5,1014.6,18.7,14.8,16.6,73,0,80,8.2,83,82,1.2
2015/3/8,1014.4,1016.8,1012.8,24.3,16.3,19.1,66,0,72,7.7,355,82,0.9
2015/3/9,1017.8,1022.5,1013.3,20.9,14.8,17.1,61,0,59,9.9,92,73,1.8
2015/3/10,1022.7,1024.6,1020.6,15.7,11.2,13.5,62,10.5,77,9.9,80,76,2.5
2015/3/11,1020.3,1023.3,1018.6,13.5,11.3,12.7,87,37,79,8.2,80,90,1.4
2015/3/12,1018.1,1020.3,1016.2,15.7,12.7,14,75,11,75,7.7,78,85,0.8
2015/3/13,1015.7,1017.9,1013.5,23.8,14.7,18.6,56,0,59,6.6,334,76,0.6
2015/3/14,1015.9,1018.1,1013.4,25.6,16.5,19.9,58,0,14,7.1,322,79,0.7
2015/3/15,1014.3,1016.2,1011.9,27.4,17.9,21.6,51,0,4,6.6,38,77,0.5
2015/3/16,1013,1015.3,1010.5,28,19.7,22.8,61,0,25,4.1,6,80,0.4
2015/3/17,1010.3,1013.1,1007.4,29,20.7,24.3,59,0,2,5.5,354,80,0.4
2015/3/18,1007.9,1009.6,1005.3,29.7,22.9,25.3,50,0,14,6.6,44,75,0.7
2015/3/19,1009.8,1012.3,1008,30.1,22.7,24.9,48,0,63,9.9,5,73,0.8
2015/3/20,1012.4,1014.1,1010.7,30.3,20,22.7,54,0,77,8.2,68,81,1.2
2015/3/21,1014.5,1017,1012.8,22.5,17.6,20.2,74,0,78,6.6,74,81,1.4
2015/3/23,1017.5,1021.3,1014.6,20,14.3,17.1,57,50.5,19,11,42,82,2
2015/3/24,1022.4,1025.3,1019,17.7,14.2,16.3,69,2,77,12.6,87,78,2.6
2015/3/25,1024.2,1026.2,1021.9,16.3,13.8,15,81,26.5,77,8.8,72,87,1.5
2015/3/26,1020.9,1023.9,1019.5,20,16.1,18.8,77,17,54,8.8,28,86,1.2
2015/3/27,1019.1,1021.1,1017.5,18.6,15.8,17.6,69,22,329,6,320,86,0.5
2015/3/28,1015.9,1019.1,1012.9,23,14.2,18.1,43,0,43,4.9,62,66,0.5
2015/3/29,1013.1,1015.3,1010.3,29.2,15.2,22,35,0,65,6.6,31,63,0.8
2015/3/30,1012.1,1014.1,1009.8,29.3,19.9,24,46,0,25,4.9,50,67,0.3
2015/3/31,1010.7,1013.1,1008.5,30.4,20.5,25.3,48,0,78,7.7,335,72,0.5
2015/4/1,1009.1,1011.4,1006.1,31.4,22.7,26,46,0,334,7.1,328,76,0.6
2015/4/2,1005.3,1008,1003,31.7,22.7,26.6,44,0,16,6.6,38,74,0.6
2015/4/3,1004.7,1007.3,1001.8,32.7,22.7,27.2,45,0,47,6.6,37,70,0.8
2015/4/4,1007.5,1010.2,1005.3,32.4,23.9,27,45,0,2,7.1,44,72,0.8
2015/4/5,1008.3,1010,1005.6,32.3,23.4,27.9,49,0,4,6.6,340,68,1
2015/4/6,1008.9,1012.3,1006.7,34.3,22.5,27.2,41,0,78,6.6,345,71,1.2
2015/4/7,1014.8,1019.7,1011.1,22.7,14.8,19.7,68,0,78,10.4,78,73,2.2
2015/4/8,1018.6,1019.9,1016.8,17.1,14.8,15.9,68,2.5,74,8.8,103,75,2.1
2015/4/9,1015.9,1017.9,1013.3,19.8,14.2,17.5,72,6.5,75,9.3,87,83,1.8
2015/4/10,1016,1018.4,1014,18.8,15.6,17.5,78,11,79,8.2,79,84,1.2
2015/4/11,1017,1018.5,1014.6,17.1,14.6,16.1,79,19.5,74,7.1,83,86,1.2
2015/4/12,1015.2,1017,1013.9,19.7,15.6,17.8,81,0.5,23,7.1,39,88,0.4
2015/4/13,1014.8,1017.2,1011.4,22.8,15.5,18.9,43,0,13,6.6,83,67,0.8
2015/4/14,1013.9,1015.5,1012,23,14,18.2,24,0,251,11,252,51,1.2
2015/4/15,1012.7,1014.1,1010.8,27.1,13.1,20.3,16,0,17,6.6,328,47,0.8
2015/4/16,1011.2,1013.1,1009,29.3,18.2,23.6,39,0,13,7.7,282,60,0.7
2015/4/17,1010.5,1012.2,1008.9,28.4,19.6,22.9,59,0,11,6,327,79,0.8
2015/4/18,1007.6,1010.2,1005.3,31.7,21.8,25.5,48,5,327,6.6,319,78,0.5
2015/4/19,1003.6,1006.5,1001.7,33,23.8,27,48,8.5,21,7.7,268,75,0.7
2015/4/20,1003.9,1011.2,1000.3,32.2,18.4,25.8,33,4,79,17.1,246,69,2
2015/4/21,1012,1014.8,1009,20.1,17.3,18.7,73,20.5,77,9.3,85,81,1.7
2015/4/22,1015.9,1017.9,1013.7,22.7,17.7,19.8,55,0,73,10.4,78,73,1.9
2015/4/23,1015,1016.4,1013.1,26.5,19.6,22.8,63,0,55,9.9,75,71,2.3
2015/4/24,1014,1015.7,1012.4,28.6,21.7,23.7,60,1.5,72,7.7,82,75,1.2
2015/4/25,1014.3,1015.7,1012.9,24.4,21.4,22.5,56,0,74,11.5,29,67,2.4
2015/4/26,1012.4,1014.7,1010.1,29.6,21.4,25.1,46,0,80,11,35,62,2
2015/4/27,1010.2,1012.6,1008.3,29.5,23,25.6,53,0,74,7.1,327,71,0.8
2015/4/28,1007.6,1009.1,1005.8,30.1,23.2,25.6,56,0,275,8.8,259,75,1.1
2015/4/29,1007.2,1009.1,1005.6,30.7,23.3,25.9,55,0,266,7.7,241,77,0.9
2015/4/30,1009.1,1010.8,1007.5,28,22.6,24.6,57,0,77,8.8,87,72,1.5
2015/5/1,1008.4,1010,1006.8,29.5,22.4,25,55,0.5,78,5.5,93,71,0.7
2015/5/2,1006.4,1008.6,1004.3,32.2,23.6,27.2,51,0,80,7.7,266,70,0.8
2015/5/3,1005.8,1009,1004,31.9,23.9,27.6,52,0.5,254,10.4,235,71,1.5
2015/5/4,1009.5,1010.7,1008,24.5,20.1,21.6,70,34,76,9.3,102,80,1.5
2015/5/5,1008.2,1010.2,1006.5,21.7,18.3,19.9,83,39,72,7.1,72,88,1
2015/5/6,1006.1,1007.8,1004.5,26.2,21,23.9,73,0,21,3.8,279,83,0.2
2015/5/7,1008,1009.8,1005.9,28.6,22.9,24.7,67,0,74,8.2,79,82,1.2
2015/5/8,1006.3,1008.6,1004.3,29.1,23.4,26.2,68,0,72,7.1,41,77,0.3
2015/5/9,1006.6,1009.7,1005,31.9,22.6,26.1,58,0,83,7.7,328,79,1.1
2015/5/10,1007.9,1009.5,1006.2,29.5,22.5,26.3,63,0,77,9.9,96,76,1.6
2015/5/11,1005.7,1007.9,1003.5,31,24.8,27.2,59,0.5,320,11,318,77,0.5
2015/5/12,1009.5,1011.8,1004.5,26.4,20,22.5,33,38,77,9.9,225,68,1.3
2015/5/13,1008.9,1010.7,1006.9,33.1,21.5,26.6,41,0,2,7.7,341,60,0.6
2015/5/14,1009.3,1010.7,1008,32.1,24.5,28.2,54,0,272,6,279,73,0.5
2015/5/15,1007.7,1010.2,1005,33.3,25,28.9,56,0,251,7.1,282,73,0.7
2015/5/16,1006.7,1008.3,1004.5,33.9,25.9,29.3,44,0,22,7.7,344,68,0.9
2015/5/17,1005.9,1007.5,1004.2,32.3,26.2,28.2,50,0,76,7.1,275,72,1.1
2015/5/18,1004.2,1005.7,1002.1,33.5,25.8,29.7,42,0,258,9.3,269,61,1.2
2015/5/19,1003.1,1004.2,1001.7,33.6,27.5,30.2,40,0,256,9.3,244,57,1.1
2015/5/20,1005.8,1010.2,1002.4,29.1,22.4,25,67,62,82,7.1,71,86,0.8
2015/5/21,1010,1012.2,1008.7,23.5,21.2,22.3,69,0.5,78,9.3,91,77,2.3
2015/5/22,1006.1,1009,1003.7,28.5,21.8,24.9,68,22,33,6.6,96,86,0.4
2015/5/23,1003.8,1005.3,1002.3,25.8,24.1,24.8,85,25,69,4.9,341,91,0.5
2015/5/24,1002.9,1005,1001.3,26.2,22.6,24.5,85,28,68,7.7,253,92,0.6
2015/5/25,1005.3,1008.3,1003.1,25.3,22.7,23.8,74,7,79,6.6,81,87,0.9
2015/5/26,1007.3,1008,1005.9,24.9,22.7,23.6,74,22.5,73,4.9,67,83,0.5
2015/5/27,1004.1,1006.9,1001.9,31.1,23.2,27.1,61,0,78,7.7,279,80,0.6
2015/5/28,1000.9,1003.1,998.2,35,25.6,30,44,0,265,12.1,268,68,1.2
2015/5/29,1002.3,1003.9,1000.4,34.9,28.3,31.3,51,0,224,11,270,66,1.1
2015/5/30,1002.5,1005.1,999.8,34.8,27.6,31,51,0,263,12.1,272,67,1.3
2015/5/31,1004.7,1006.9,1003.2,31.4,26.3,27.9,66,3.5,333,6.6,238,80,1.4
2015/6/1,1006.2,1008.3,1003.9,30.8,26.4,28.5,66,0,78,5.5,287,76,0.8
2015/6/2,1006.1,1007.5,1004.6,34.9,26.3,30.2,48,0,76,7.7,266,68,0.8
2015/6/3,1006,1007.8,1004.2,34.3,27,30.5,46,0,6,10.4,240,65,1.3
2015/6/4,1005.6,1007.6,1003.9,31.9,26.8,28.4,60,0,38,6.6,340,78,0.9
2015/6/5,1003.1,1005.2,1001,35,26.8,30.1,42,0,247,9.3,208,68,1.4
2015/6/6,1005.8,1007.8,1004.3,31.5,25.2,27.2,62,15.5,76,7.1,85,82,1.1
2015/6/7,1006.5,1007.9,1005.2,31.4,26,27.8,65,0.5,74,7.7,327,81,0.8
2015/6/8,1004.5,1006.2,1002.5,34.5,25.4,29.7,42,0,71,8.2,272,66,1
2015/6/9,1003.5,1004.7,1001.4,34.7,26.3,30.7,42,0,73,8.8,271,64,1
2015/6/10,1003.8,1005.4,1001,35,26.9,31.2,45,0,227,7.7,270,62,1.1
2015/6/11,1004.3,1006.7,1002.1,35.5,27.6,31.7,43,0,264,9.3,267,63,1.3
2015/6/12,1005,1006.4,1003.4,34.7,28.7,31.2,53,0,76,7.7,317,65,1.1
2015/6/13,1005.1,1006.9,1002.8,34.5,27.5,30.2,49,0,77,12.1,305,67,1
2015/6/14,1006.2,1008.3,1004.5,34.3,25.7,29.2,52,21.5,59,8.2,111,73,0.8
2015/6/15,1006.3,1007.8,1004.3,33.7,26.5,30.3,57,0,74,8.2,331,70,0.9
2015/6/16,1004.2,1006.3,1001.9,35.1,27.2,31.2,53,0,77,8.2,261,66,1
2015/6/17,1000.9,1003.1,998.7,35.4,27.7,31.6,44,0,262,9.9,322,64,1.1
2015/6/18,1000.4,1002.8,998.7,35.4,28.5,31.5,42,0,35,7.7,264,61,1.2
2015/6/19,1003.2,1005.7,1002,35,28.1,30.7,50,0,335,13.2,270,69,1.4
2015/6/20,1004.3,1005.2,1003.2,32.8,28.8,30.1,62,0,332,11,331,72,1.3
2015/6/21,1004.5,1005.8,1002.6,34.7,27.4,29.3,52,11.5,3,9.3,303,76,0.9
2015/6/22,1003.9,1005.8,1002.4,34.1,26.4,29.8,52,0,18,8.8,321,70,0.8
2015/6/23,1005.2,1007.3,1003.7,34.4,26.1,29.1,47,30.5,334,11,331,75,0.7
2015/6/24,1005.1,1006.8,1003.4,34,26.5,28.9,53,10,30,7.7,330,79,0.7
2015/6/25,1003.1,1005.3,1001.3,35.3,26.8,30.9,50,0,73,12.6,290,69,0.9
2015/6/26,1002.8,1004.7,1001.5,35.8,29,31.8,49,0,261,16,273,64,1.4
2015/6/27,1004.2,1005.8,1003,35.1,29.5,32,50,0,252,18.7,305,64,1.5
2015/6/28,1004.9,1006.1,1003.6,35.7,29.1,32.2,48,0,260,17.1,323,62,1.4
2015/6/29,1003.3,1005.1,1000.8,35.2,29.1,32.1,52,0,264,16.5,324,63,1.5
2015/6/30,1000.7,1003,998.4,35.4,29,32.2,50,0,252,25.3,311,60,1.4
2015/7/1,998.8,1000.4,996.9,35.3,29.3,32.3,48,0,259,16,326,59,1.3
2015/7/2,999.3,1001.7,997.6,36.6,29.7,32.5,47,0,244,17.1,331,59,1.2
2015/7/3,1000.4,1002,998.7,33.6,29.1,31.4,51,0,67,18.7,320,66,0.8
2015/7/4,1000.6,1002.4,999.5,32.5,27.7,29.8,63,3,76,14.8,326,74,1.4
2015/7/5,998.2,1001.2,995.6,35.5,28.5,31.7,48,0,77,12.6,84,64,2.8
2015/7/6,995.4,997.3,993.4,37,29.8,32,45,0,77,17.1,63,63,1.7
2015/7/7,995.3,996.7,993.4,36.4,28.3,31.8,47,0,75,10.4,64,62,1.9
2015/7/8,995.5,997.9,993.8,35.1,30.4,32.1,45,0,80,18.2,114,56,3.3
2015/7/9,997.2,999.2,995.1,33.1,26.8,29.3,58,12,24,18.2,111,77,2
2015/7/10,991.4,995.2,987.9,28.2,25.4,26.6,72,80.5,321,16,344,88,3
2015/7/11,990.4,994.6,987,32.6,27.9,30.8,53,0,262,17.6,251,63,3.1
2015/7/12,996.8,1000.3,993.8,35.3,28.7,31.1,51,0,74,10.4,74,65,1.1
2015/7/13,999.5,1000.8,998,35.1,28.2,31,52,0,20,6.6,340,66,1.1
2015/7/14,999.6,1000.9,997.5,34.4,27.1,30.2,45,0,78,11.5,355,64,1.1
2015/7/15,999,1000.4,997.5,33.5,26.7,30,50,0.5,345,11.5,338,65,1.2
2015/7/16,997.2,998.6,995.1,34.6,27.5,30.8,46,0,79,13.2,343,63,1.1
2015/7/17,998.6,1000.1,997,34.5,28.1,30.7,53,0,63,8.8,33,67,1.2
2015/7/18,999.4,1000.7,997.9,35.4,27.8,31.2,43,0,77,8.2,40,61,1.4
2015/7/19,1001.1,1004.1,999.3,33.1,26.3,29.6,57,15.5,71,19.3,306,72,0.9
2015/7/20,1004.6,1006.4,1002.8,33.2,26.5,29.3,54,2.5,76,6.6,352,73,0.9
2015/7/21,1005.3,1006.5,1004,36.2,27.5,31.2,42,0,72,6,15,62,0.9
2015/7/22,1004.9,1007.2,1003,35.2,27.9,30.9,42,0,31,11.5,327,62,0.9
2015/7/23,1006.5,1008.3,1005.2,35.1,25.6,28.9,45,39,259,13.7,345,74,0.6
2015/7/24,1005.8,1007.2,1003.5,34.2,25.8,29.3,46,0.5,14,8.2,24,71,0.8
2015/7/25,1004.7,1006.1,1002.8,35.2,26.7,30.5,41,0,327,11,310,66,0.9
2015/7/26,1006.8,1009.1,1004.8,35.6,27.8,31.1,41,0,66,8.8,260,61,1.1
2015/7/27,1008.5,1010,1006.7,35,27,30.1,47,0,80,7.1,330,65,0.9
2015/7/28,1008.7,1010.2,1006.3,36.3,24.4,28.8,34,12.5,250,18.7,330,68,0.7
2015/7/29,1008.5,1010,1006.3,34.6,25.1,28.8,44,7.5,18,5.5,289,69,0.5
2015/7/30,1008.6,1009.8,1007.3,33.8,25.2,28.4,53,3,19,8.2,43,74,0.7
2015/7/31,1008.2,1010.1,1006.3,34.2,25.5,29.2,48,0,1,6.6,301,65,0.7
2015/8/1,1008,1009.5,1006.3,34,26,29.9,48,0,32,8.8,327,63,1.1
2015/8/2,1008.1,1010.2,1006.2,34.9,27.1,30.2,46,0,328,7.1,328,61,0.9
2015/8/3,1007.2,1009.4,1005.4,33.5,26.4,29.8,50,0,76,9.9,335,63,1
2015/8/4,1004.9,1006.9,1002.9,33.5,26.9,29.8,51,0,1,13.7,323,65,1
2015/8/5,1003.3,1004.7,1001.7,32.7,26.3,28.9,56,12.5,81,8.2,85,70,1.2
2015/8/6,1001.9,1003.2,1000.4,33.9,26.2,29.7,47,4.5,51,9.3,79,68,1.7
2015/8/7,996.5,1001.2,988,32.1,26.9,29.3,61,19,51,19.3,15,75,3.6
2015/8/8,978.4,990.1,971.1,30.6,23.8,27.8,58,178,61,30.3,29,80,5.2
2015/8/9,997,1001.9,989.7,32.6,26.9,28.7,60,1.5,76,11.5,74,76,1
2015/8/10,1003.5,1006.2,1001.2,34.3,26.5,29.7,55,0,75,6,22,73,0.6
2015/8/11,1005,1006.1,1002.9,35,26.3,30,43,0,75,7.1,25,70,0.8
2015/8/12,1005.3,1007,1003.4,35.7,27.1,30.3,44,0.5,52,7.1,141,72,0.7
2015/8/13,1005.1,1006.5,1002.9,34.6,26.4,29.3,50,1.5,73,8.8,77,73,0.7
2015/8/14,1004.4,1005.8,1002.9,35.3,26.5,29.2,46,0.5,74,7.7,321,72,0.8
2015/8/15,1004.2,1005.3,1002.5,34.7,27.3,30.6,44,0,38,13.2,270,62,1.2
2015/8/16,1003.3,1004.7,1001.7,32.8,25.8,29.6,44,5,250,18.2,330,64,1.5
2015/8/17,1004,1006.1,1002.8,33.9,27.5,30.5,52,0,248,8.8,268,64,1.1
2015/8/18,1005,1005.9,1003.4,33,25.3,28.8,54,45.5,70,7.1,310,76,1
2015/8/19,1004.4,1005.6,1002.4,36.5,26.5,30.2,46,0,48,9.3,63,70,1.4
2015/8/20,1001.7,1004.5,999.5,35.6,27.8,31,39,0,77,12.6,130,63,2.5
2015/8/21,997.9,1000.4,995.8,34.1,28.6,30.4,51,0.5,75,11,65,68,2.6
2015/8/22,995,997.1,993.2,32.9,27,29.5,55,2,76,12.6,74,73,2.8
2015/8/23,992.7,994.9,990.9,29.8,26.2,27.9,73,19.5,27,8.8,80,83,1.4
2015/8/24,997.1,1000.1,994.6,33.3,27.5,29.8,55,0.5,250,10.4,271,74,1.6
2015/8/25,1002.8,1005.7,999.3,31.2,24.3,27.8,60,8.5,74,10.4,137,76,0.9
2015/8/26,1006.2,1007.9,1004.6,32.4,25.1,28.4,41,7.5,76,5.5,83,70,1
2015/8/27,1006.8,1008,1005.7,29.3,24.4,25.6,68,37,7,4.9,56,88,0.4
2015/8/28,1005.4,1007,1003.9,29.8,24,26,69,76.5,78,5.5,339,89,0.6
2015/8/29,1004.2,1005.4,1002.8,30.6,24.6,26.4,65,14,79,4.9,89,87,0.5
2015/8/30,1005,1007,1003.5,28.4,24.7,26.2,69,6.5,334,5.5,226,88,0.5
2015/8/31,1006.1,1007.9,1004.5,27,24.7,25.6,82,11,206,5.5,266,89,0.3
2015/9/1,1007,1009.5,1005.1,32.8,24.6,26.9,53,18,38,5.5,311,83,0.5
2015/9/2,1009.3,1011.1,1007.9,32.4,25.1,27.8,58,0,78,19.8,133,76,0.5
2015/9/3,1010.4,1011.8,1008.7,32.5,25.1,28.8,59,0,13,6,337,74,0.6
2015/9/4,1010,1011.8,1007.8,32.9,27,29.2,52,0,26,20.9,128,72,0.6
2015/9/5,1006.4,1009.5,1003.7,33.6,26.5,29.9,49,0,71,8.8,259,67,0.8
2015/9/6,1003,1005,999.7,35.3,25.7,30.3,43,6.5,57,11.5,267,67,1.2
2015/9/7,1004.8,1007.2,1002.4,28.5,23.9,26.4,66,21,79,9.3,142,80,0.7
2015/9/8,1006.7,1009,1005.1,31.8,23.9,27.5,40,0,75,8.8,114,67,1.7
2015/9/9,1009.2,1011.3,1007.6,31.4,24.9,27.5,40,0,71,8.8,38,60,1.5
2015/9/10,1009.8,1011.4,1007.5,31.7,23.7,26.8,38,0,74,7.7,77,58,1.5
2015/9/11,1007.7,1009.4,1005.6,32.2,24.2,27.2,42,0,63,7.7,88,61,1.9
2015/9/12,1009,1012.4,1007,31.5,25.1,27.3,46,0,78,9.9,87,62,1.9
2015/9/13,1011.2,1012.6,1009,30.8,24.9,27,48,0,75,12.6,133,65,2.4
2015/9/14,1010,1012,1007.3,30.5,24.2,26.9,57,1.5,63,12.6,95,76,2.5
2015/9/15,1008.4,1010,1006.5,33.3,26.1,28.7,50,0,74,14.8,51,72,0.8
2015/9/16,1009.6,1011.8,1008,30.8,25.1,27.1,59,1,78,6.6,332,77,1
2015/9/17,1012.3,1014.1,1010.8,30.8,24.8,26.8,48,0,74,6.6,73,67,1.4
2015/9/18,1011.9,1013.7,1010,31.5,23.3,26.7,39,0,64,8.8,73,60,1
2015/9/19,1009.3,1011.4,1006.8,31.7,22.9,26.4,40,0,72,7.7,81,60,1.4
2015/9/20,1006.5,1008.5,1004.1,31.5,25,27.3,49,0,62,7.1,96,64,1.4
2015/9/21,1006.2,1007.9,1004.8,30.8,24.6,27.6,58,0.5,73,6.6,83,71,1.2
2015/9/22,1007.2,1009,1005.2,32.8,25.4,28.6,50,0,327,5.5,281,69,0.7
2015/9/23,1004.8,1007.3,1002.4,32.9,25.6,28.9,56,0,337,6.6,346,71,0.9
2015/9/24,1003,1004.3,1001.3,31.7,25.9,27.5,57,5,77,6.6,333,76,0.8
2015/9/25,1002.1,1003.9,999.7,31.5,25,27.7,47,0,79,7.1,65,66,1.4
2015/9/26,1004.5,1006.5,1002,29.4,24.7,26.3,62,0,79,6.6,47,73,0.7
2015/9/27,1004.1,1006.1,1001.7,26.9,23.1,24.3,70,9,30,7.1,18,85,0.8
2015/9/28,993.4,1001.9,983.6,29.6,24.1,26.6,73,140.5,24,25.3,39,89,4
2015/9/29,1000.3,1008.9,984.7,31,27.5,29,69,2.5,74,18.2,70,77,1.4
2015/9/30,1009.9,1012,1007.9,34.4,26.5,29.5,49,2,65,6.6,353,74,0.5
2015/10/1,1010,1011.8,1007.8,33.7,26.7,29.5,51,0,11,6.6,256,75,0.8
2015/10/2,1011.2,1013.4,1009.4,28.5,23.4,25.8,74,44.5,75,17.1,56,82,1.9
2015/10/3,1011.4,1014.4,1009.5,34.2,26.6,29.9,48,0,65,13.7,92,67,1
2015/10/4,1014,1015.5,1011.9,34,26.9,30.1,49,0,74,11,96,67,1.6
2015/10/5,1013.1,1015,1010.3,34.2,27.2,29.9,46,0,75,9.3,94,67,1.7
2015/10/6,1011.9,1013.7,1009.8,31.7,26,27.7,53,0,73,9.9,48,71,2.7
2015/10/7,1009.2,1011.5,1007,30.9,25.3,27.2,50,0,76,12.6,60,64,1.7
2015/10/8,1006.5,1008.3,1005,29.2,24,26,63,0.5,344,8.2,244,78,0.8
2015/10/9,1008.3,1010.8,1005.3,24.7,22.3,23.5,72,29.5,78,6,88,86,0.6
2015/10/10,1010.3,1013.4,1008.5,26.5,22.6,24.3,58,0,79,7.1,92,70,0.8
2015/10/11,1015.6,1018,1012.5,23.5,20.6,22,51,4.5,77,7.7,75,72,0.8
2015/10/12,1017.2,1018.6,1015.3,25.2,20.7,23.1,47,0,75,11,82,55,2.3
2015/10/13,1016.7,1019,1014.8,25.9,21.5,23.1,43,0,57,12.1,35,55,2.8
2015/10/14,1014.3,1016.2,1012.3,26.8,21.3,23.5,45,0,53,12.6,32,60,2.5
2015/10/15,1012.1,1014,1009.7,27.9,21.2,24.1,45,0,76,9.9,51,63,2.2
2015/10/16,1011.4,1012.8,1009.6,28.6,22.7,24.7,54,0,77,11,94,71,2.6
2015/10/17,1011.1,1012.9,1009.5,27.5,22.6,24.5,48,0,61,13.2,100,67,3.2
2015/10/18,1009.7,1010.9,1008.4,24.8,22.7,23.6,60,0,59,11,77,74,2.8
2015/10/19,1005.9,1009.4,1003.1,27.1,23.1,25,64,0,69,11.5,77,77,2.6
2015/10/20,1004,1006.3,1002.3,28.3,22.9,26.1,57,0,76,12.6,81,68,2.8
2015/10/21,1007.1,1010,1004.6,26.5,22.2,24.2,67,1,56,9.9,119,79,2.3
2015/10/22,1009,1010.5,1007.2,25.9,23.4,24.3,72,0,80,9.3,64,81,1.6
2015/10/23,1009,1010.9,1007,28.6,23.6,25,65,7.5,16,7.7,93,84,0.7
2015/10/24,1012.2,1015,1009.1,26.9,23.5,24.7,76,3.5,54,7.1,80,86,0.9
2015/10/25,1014.3,1016.3,1012.5,27.2,23.6,24.9,61,0,56,11.5,86,73,2.4
2015/10/26,1012.8,1015,1010.3,29.9,23.5,26,51,0,55,8.8,66,66,1.6
2015/10/27,1012.2,1014.6,1009.6,31.4,23.8,26.1,47,0,74,6,290,72,0.8
2015/10/28,1015,1017,1013.6,27.9,23.6,25.2,64,0,75,9.3,110,76,2.3
2015/10/29,1014.7,1016.3,1011.8,30.7,23.7,26.4,54,0,44,6.6,313,74,0.6
2015/10/30,1016,1019,1014,28.8,22.8,25,59,0,10,7.7,49,77,0.9
2015/10/31,1019.2,1021,1016.9,25,20.6,22.7,70,0,75,8.8,81,76,1.9
2015/11/1,1017.3,1018.9,1015.7,24.7,21.5,22.8,66,0,77,8.8,99,75,1.9
2015/11/2,1017.9,1019.7,1015.3,22.7,19.4,21.1,69,0,76,6.6,22,80,1.3
2015/11/3,1017.7,1019.4,1016.2,24,20.3,22.6,74,0,76,8.8,82,81,1.7
2015/11/4,1014.2,1016.4,1011.1,29.1,22.5,25.8,59,0,72,9.9,85,75,2
2015/11/5,1012.4,1013.7,1010,32.5,25.7,27.1,46,0,1,7.1,88,71,1.1
2015/11/6,1011.6,1013.5,1009.3,33,25.7,28.4,49,0,67,7.7,73,68,1.6
2015/11/7,1013,1014.9,1011.5,31.4,24.8,26.9,57,0,75,4.9,51,77,0.6
2015/11/8,1012.9,1014.5,1010.9,31.5,23.7,26.7,54,0,52,4.1,335,76,0.5
2015/11/9,1014.2,1017.2,1012.4,28.8,22.2,25,65,0,73,7.1,22,77,1.3
2015/11/10,1016.7,1018.6,1015.3,23.3,20.2,21.8,59,0,76,11,104,71,2.4
2015/11/11,1016.6,1018.1,1015.1,23.4,19.9,21.4,63,7,70,10.4,78,77,2.5
2015/11/12,1014.6,1017.3,1012.7,26.8,21.1,23.9,69,0,77,10.4,82,78,2
2015/11/13,1012.2,1013.5,1011.1,28.1,22.2,24.3,64,0,10,6,226,82,0.5
2015/11/14,1012.1,1014,1010.1,27.7,22.6,23.9,67,0,78,7.1,82,79,1.2
2015/11/15,1013.6,1015.4,1012,27.2,22.4,24.4,62,0,59,10.4,36,75,2.2
2015/11/16,1010.8,1012.6,1008.8,32,24.1,26.7,40,0,5,5.5,60,71,0.7
2015/11/17,1011.2,1013.4,1009.3,33.1,22.9,26.9,41,0,324,3.8,341,70,0.3
